Database Name	ODA
Database Location	http://localhost/ODA/OdaService.asmx
Evaluation Signature	66b73729-d719-4aba-a41b-e4b834cf5cf8
Plate Name	220602 ar jfx646 pcna mscarlet PACE MvR
Measurement	Measurement 1
Evaluation	Evaluation20

[Data]
Row	Column	Plane	Timepoint	Nuclei - Number of Objects	Nuclei Selected - Number of Objects	Number of Analyzed Fields	Height [µm]	Time [s]	Temperature	Target Temperature	CO2	Target CO2	Compound	Concentration	Cell Type	Cell Count	
4	6	3	36	486	79	10	0	32399.273999999998	0	37	0	5					
4	6	4	36	487	80	10	0.50000000000000011	32399.273999999998	0	37	0	5					
4	6	5	36	499	68	10	1	32399.273999999998	0	37	0	5					
4	6	6	36	496	69	10	1.4999999999999998	32399.273999999998	0	37	0	5					
4	6	7	36	493	74	10	2.0000000000000004	32399.273999999998	0	37	0	5					
4	6	8	36	498	87	10	2.5	32399.273999999998	0	37	0	5					
4	7	1	36	352	91	10	-1	32398.963	0	37	0	5					
4	7	2	36	363	78	10	-0.5	32398.963	0	37	0	5					
4	7	3	36	368	78	10	0	32398.963	0	37	0	5					
4	7	4	36	366	72	10	0.50000000000000011	32398.963	0	37	0	5					
4	7	5	36	366	65	10	1	32398.963	0	37	0	5					
4	7	6	36	349	63	10	1.4999999999999998	32398.963	0	37	0	5					
4	7	7	36	352	67	10	2.0000000000000004	32398.963	0	37	0	5					
4	7	8	36	336	77	10	2.5	32398.963	0	37	0	5					
4	8	1	36	104	15	10	-1	32397.48	0	37	0	5					
4	8	2	36	105	14	10	-0.5	32397.48	0	37	0	5					
4	8	3	36	110	17	10	0	32397.48	0	37	0	5					
4	8	4	36	112	13	10	0.50000000000000011	32397.48	0	37	0	5					
4	8	5	36	112	11	10	1	32397.48	0	37	0	5					
4	8	6	36	113	12	10	1.4999999999999998	32397.48	0	37	0	5					
4	8	7	36	115	10	10	2.0000000000000004	32397.48	0	37	0	5					
4	8	8	36	117	13	10	2.5	32397.48	0	37	0	5					
4	5	1	37	362	116	10	-1	33301.627	0	37	0	5					
4	5	2	37	367	82	10	-0.5	33301.627	0	37	0	5					
4	5	3	37	404	81	10	0	33301.627	0	37	0	5					
4	5	4	37	402	78	10	0.50000000000000011	33301.627	0	37	0	5					
4	5	5	37	399	65	10	1	33301.627	0	37	0	5					
4	5	6	37	401	60	10	1.4999999999999998	33301.627	0	37	0	5					
4	5	7	37	405	66	10	2.0000000000000004	33301.627	0	37	0	5					
4	5	8	37	414	79	10	2.5	33301.627	0	37	0	5					
4	6	1	37	480	130	10	-1	33299.754	0	37	0	5					
4	6	2	37	477	91	10	-0.5	33299.754	0	37	0	5					
4	6	3	37	481	74	10	0	33299.754	0	37	0	5					
4	6	4	37	495	74	10	0.50000000000000011	33299.754	0	37	0	5					
4	6	5	37	488	63	10	1	33299.754	0	37	0	5					
4	6	6	37	507	68	10	1.4999999999999998	33299.754	0	37	0	5					
4	6	7	37	497	74	10	2.0000000000000004	33299.754	0	37	0	5					
4	6	8	37	495	96	10	2.5	33299.754	0	37	0	5					
4	7	1	37	332	102	10	-1	33302.877	0	37	0	5					
4	7	2	37	358	90	10	-0.5	33302.877	0	37	0	5					
4	7	3	37	377	76	10	0	33302.877	0	37	0	5					
4	7	4	37	356	58	10	0.50000000000000011	33302.877	0	37	0	5					
4	7	5	37	351	54	10	1	33302.877	0	37	0	5					
4	7	6	37	344	57	10	1.4999999999999998	33302.877	0	37	0	5					
4	7	7	37	350	69	10	2.0000000000000004	33302.877	0	37	0	5					
4	7	8	37	341	65	10	2.5	33302.877	0	37	0	5					
4	8	1	37	103	19	10	-1	33301.38	0	37	0	5					
4	8	2	37	106	14	10	-0.5	33301.38	0	37	0	5					
4	8	3	37	106	11	10	0	33301.38	0	37	0	5					
4	8	4	37	110	11	10	0.50000000000000011	33301.38	0	37	0	5					
4	8	5	37	112	11	10	1	33301.38	0	37	0	5					
4	8	6	37	113	11	10	1.4999999999999998	33301.38	0	37	0	5					
4	8	7	37	114	17	10	2.0000000000000004	33301.38	0	37	0	5					
4	8	8	37	113	16	10	2.5	33301.38	0	37	0	5					
4	5	1	38	356	100	10	-1	34201.047	0	37	0	5					
4	5	2	38	371	93	10	-0.5	34201.047	0	37	0	5					
4	5	3	38	381	78	10	0	34201.047	0	37	0	5					
4	5	4	38	378	74	10	0.50000000000000011	34201.047	0	37	0	5					
4	5	5	38	385	66	10	1	34201.047	0	37	0	5					
4	5	6	38	401	69	10	1.4999999999999998	34201.047	0	37	0	5					
4	5	7	38	407	72	10	2.0000000000000004	34201.047	0	37	0	5					
4	5	8	38	397	67	10	2.5	34201.047	0	37	0	5					
4	6	1	38	487	149	10	-1	34199.159999999996	0	37	0	5					
4	6	2	38	482	106	10	-0.5	34199.159999999996	0	37	0	5					
4	6	3	38	489	91	10	0	34199.159999999996	0	37	0	5					
4	6	4	38	488	81	10	0.50000000000000011	34199.159999999996	0	37	0	5					
4	6	5	38	503	75	10	1	34199.159999999996	0	37	0	5					
4	6	6	38	493	66	10	1.4999999999999998	34199.159999999996	0	37	0	5					
4	6	7	38	492	65	10	2.0000000000000004	34199.159999999996	0	37	0	5					
4	6	8	38	499	85	10	2.5	34199.159999999996	0	37	0	5					
4	7	1	38	341	103	10	-1	34200.61	0	37	0	5					
4	7	2	38	350	80	10	-0.5	34200.61	0	37	0	5					
4	7	3	38	360	73	10	0	34200.61	0	37	0	5					
4	7	4	38	356	65	10	0.50000000000000011	34200.61	0	37	0	5					
4	7	5	38	355	58	10	1	34200.61	0	37	0	5					
4	7	6	38	352	69	10	1.4999999999999998	34200.61	0	37	0	5					
4	7	7	38	349	73	10	2.0000000000000004	34200.61	0	37	0	5					
4	7	8	38	337	80	10	2.5	34200.61	0	37	0	5					
4	8	1	38	103	16	10	-1	34199.113	0	37	0	5					
4	8	2	38	108	11	10	-0.5	34199.113	0	37	0	5					
4	8	3	38	108	12	10	0	34199.113	0	37	0	5					
4	8	4	38	117	14	10	0.50000000000000011	34199.113	0	37	0	5					
4	8	5	38	113	12	10	1	34199.113	0	37	0	5					
4	8	6	38	116	16	10	1.4999999999999998	34199.113	0	37	0	5					
4	8	7	38	114	20	10	2.0000000000000004	34199.113	0	37	0	5					
4	8	8	38	114	18	10	2.5	34199.113	0	37	0	5					
4	5	1	39	359	118	10	-1	35101.479999999996	0	37	0	5					
4	5	2	39	367	88	10	-0.5	35101.479999999996	0	37	0	5					
4	5	3	39	386	94	10	0	35101.479999999996	0	37	0	5					
4	5	4	39	399	76	10	0.50000000000000011	35101.479999999996	0	37	0	5					
4	5	5	39	400	84	10	1	35101.479999999996	0	37	0	5					
4	5	6	39	389	83	10	1.4999999999999998	35101.479999999996	0	37	0	5					
4	5	7	39	416	96	10	2.0000000000000004	35101.479999999996	0	37	0	5					
4	5	8	39	408	98	10	2.5	35101.479999999996	0	37	0	5					
4	6	1	39	477	139	10	-1	35099.547	0	37	0	5					
4	6	2	39	492	98	10	-0.5	35099.547	0	37	0	5					
4	6	3	39	497	83	10	0	35099.547	0	37	0	5					
4	6	4	39	490	77	10	0.50000000000000011	35099.547	0	37	0	5					
4	6	5	39	491	69	10	1	35099.547	0	37	0	5					
4	6	6	39	496	76	10	1.4999999999999998	35099.547	0	37	0	5					
4	6	7	39	497	75	10	2.0000000000000004	35099.547	0	37	0	5					
4	6	8	39	510	99	10	2.5	35099.547	0	37	0	5					
4	7	1	39	349	115	10	-1	35099.25	0	37	0	5					
4	7	2	39	369	91	10	-0.5	35099.25	0	37	0	5					
4	7	3	39	367	74	10	0	35099.25	0	37	0	5					
4	7	4	39	356	65	10	0.50000000000000011	35099.25	0	37	0	5					
4	7	5	39	363	77	10	1	35099.25	0	37	0	5					
4	7	6	39	352	73	10	1.4999999999999998	35099.25	0	37	0	5					
4	7	7	39	337	72	10	2.0000000000000004	35099.25	0	37	0	5					
4	7	8	39	340	86	10	2.5	35099.25	0	37	0	5					
4	8	1	39	103	19	10	-1	35097.706	0	37	0	5					
4	8	2	39	106	16	10	-0.5	35097.706	0	37	0	5					
4	8	3	39	105	18	10	0	35097.706	0	37	0	5					
4	8	4	39	106	10	10	0.50000000000000011	35097.706	0	37	0	5					
4	8	5	39	108	13	10	1	35097.706	0	37	0	5					
4	8	6	39	111	16	10	1.4999999999999998	35097.706	0	37	0	5					
4	8	7	39	110	14	10	2.0000000000000004	35097.706	0	37	0	5					
4	8	8	39	113	15	10	2.5	35097.706	0	37	0	5					
4	5	1	40	361	108	10	-1	36000.9	0	37	0	5					
4	5	2	40	385	121	10	-0.5	36000.9	0	37	0	5					
4	5	3	40	389	98	10	0	36000.9	0	37	0	5					
4	5	4	40	395	90	10	0.50000000000000011	36000.9	0	37	0	5					
4	5	5	40	404	91	10	1	36000.9	0	37	0	5					
4	5	6	40	397	91	10	1.4999999999999998	36000.9	0	37	0	5					
4	5	7	40	397	81	10	2.0000000000000004	36000.9	0	37	0	5					
4	5	8	40	409	94	10	2.5	36000.9	0	37	0	5					
4	6	1	40	476	153	10	-1	35999.013999999996	0	37	0	5					
4	6	2	40	478	109	10	-0.5	35999.013999999996	0	37	0	5					
4	6	3	40	486	84	10	0	35999.013999999996	0	37	0	5					
4	6	4	40	485	74	10	0.50000000000000011	35999.013999999996	0	37	0	5					
4	6	5	40	483	75	10	1	35999.013999999996	0	37	0	5					
4	6	6	40	485	73	10	1.4999999999999998	35999.013999999996	0	37	0	5					
4	6	7	40	503	83	10	2.0000000000000004	35999.013999999996	0	37	0	5					
4	6	8	40	508	97	10	2.5	35999.013999999996	0	37	0	5					
4	7	1	40	346	114	10	-1	35998.733	0	37	0	5					
4	7	2	40	352	87	10	-0.5	35998.733	0	37	0	5					
4	7	3	40	355	73	10	0	35998.733	0	37	0	5					
4	7	4	40	366	72	10	0.50000000000000011	35998.733	0	37	0	5					
4	7	5	40	355	74	10	1	35998.733	0	37	0	5					
4	7	6	40	339	65	10	1.4999999999999998	35998.733	0	37	0	5					
4	7	7	40	348	74	10	2.0000000000000004	35998.733	0	37	0	5					
4	7	8	40	336	74	10	2.5	35998.733	0	37	0	5					
4	8	1	40	100	19	10	-1	35997.17	0	37	0	5					
4	8	2	40	111	14	10	-0.5	35997.17	0	37	0	5					
4	8	3	40	106	13	10	0	35997.17	0	37	0	5					
4	8	4	40	111	14	10	0.50000000000000011	35997.17	0	37	0	5					
4	8	5	40	109	10	10	1	35997.17	0	37	0	5					
4	8	6	40	109	11	10	1.4999999999999998	35997.17	0	37	0	5					
4	8	7	40	114	17	10	2.0000000000000004	35997.17	0	37	0	5					
4	8	8	40	114	18	10	2.5	35997.17	0	37	0	5					
4	5	1	41	371	113	10	-1	36902.38	0	37	0	5					
4	5	2	41	380	92	10	-0.5	36902.38	0	37	0	5					
4	5	3	41	394	100	10	0	36902.38	0	37	0	5					
4	5	4	41	407	94	10	0.50000000000000011	36902.38	0	37	0	5					
4	5	5	41	394	76	10	1	36902.38	0	37	0	5					
4	5	6	41	404	91	10	1.4999999999999998	36902.38	0	37	0	5					
4	5	7	41	410	106	10	2.0000000000000004	36902.38	0	37	0	5					
4	5	8	41	420	109	10	2.5	36902.38	0	37	0	5					
4	6	1	41	476	158	10	-1	36900.524	0	37	0	5					
4	6	2	41	476	97	10	-0.5	36900.524	0	37	0	5					
4	6	3	41	479	90	10	0	36900.524	0	37	0	5					
4	6	4	41	492	85	10	0.50000000000000011	36900.524	0	37	0	5					
4	6	5	41	484	72	10	1	36900.524	0	37	0	5					
4	6	6	41	487	82	10	1.4999999999999998	36900.524	0	37	0	5					
4	6	7	41	492	90	10	2.0000000000000004	36900.524	0	37	0	5					
4	6	8	41	491	109	10	2.5	36900.524	0	37	0	5					
4	7	1	41	333	100	10	-1	36900.43	0	37	0	5					
4	7	2	41	355	86	10	-0.5	36900.43	0	37	0	5					
4	7	3	41	355	68	10	0	36900.43	0	37	0	5					
4	7	4	41	358	71	10	0.50000000000000011	36900.43	0	37	0	5					
4	7	5	41	351	70	10	1	36900.43	0	37	0	5					
4	7	6	41	345	73	10	1.4999999999999998	36900.43	0	37	0	5					
4	7	7	41	350	78	10	2.0000000000000004	36900.43	0	37	0	5					
4	7	8	41	333	83	10	2.5	36900.43	0	37	0	5					
4	8	1	41	105	14	10	-1	36899.119999999995	0	37	0	5					
4	8	2	41	105	14	10	-0.5	36899.119999999995	0	37	0	5					
4	8	3	41	108	16	10	0	36899.119999999995	0	37	0	5					
4	8	4	41	107	13	10	0.50000000000000011	36899.119999999995	0	37	0	5					
4	8	5	41	110	13	10	1	36899.119999999995	0	37	0	5					
4	8	6	41	112	11	10	1.4999999999999998	36899.119999999995	0	37	0	5					
4	8	7	41	114	14	10	2.0000000000000004	36899.119999999995	0	37	0	5					
4	8	8	41	112	21	10	2.5	36899.119999999995	0	37	0	5					
4	5	1	42	359	98	10	-1	37801.767	0	37	0	5					
4	5	2	42	380	123	10	-0.5	37801.767	0	37	0	5					
4	5	3	42	392	88	10	0	37801.767	0	37	0	5					
4	5	4	42	388	85	10	0.50000000000000011	37801.767	0	37	0	5					
4	5	5	42	408	101	10	1	37801.767	0	37	0	5					
4	5	6	42	410	98	10	1.4999999999999998	37801.767	0	37	0	5					
4	5	7	42	408	99	10	2.0000000000000004	37801.767	0	37	0	5					
4	5	8	42	423	111	10	2.5	37801.767	0	37	0	5					
4	6	1	42	473	143	10	-1	37800.004	0	37	0	5					
4	6	2	42	488	113	10	-0.5	37800.004	0	37	0	5					
4	6	3	42	485	83	10	0	37800.004	0	37	0	5					
4	6	4	42	494	76	10	0.50000000000000011	37800.004	0	37	0	5					
4	6	5	42	493	87	10	1	37800.004	0	37	0	5					
4	6	6	42	494	90	10	1.4999999999999998	37800.004	0	37	0	5					
4	6	7	42	491	76	10	2.0000000000000004	37800.004	0	37	0	5					
4	6	8	42	496	96	10	2.5	37800.004	0	37	0	5					
4	7	1	42	330	105	10	-1	37799.943	0	37	0	5					
4	7	2	42	364	92	10	-0.5	37799.943	0	37	0	5					
4	7	3	42	365	88	10	0	37799.943	0	37	0	5					
4	7	4	42	365	78	10	0.50000000000000011	37799.943	0	37	0	5					
4	7	5	42	359	78	10	1	37799.943	0	37	0	5					
4	7	6	42	348	80	10	1.4999999999999998	37799.943	0	37	0	5					
4	7	7	42	355	84	10	2.0000000000000004	37799.943	0	37	0	5					
4	7	8	42	356	85	10	2.5	37799.943	0	37	0	5					
4	8	1	42	109	17	10	-1	37799.303	0	37	0	5					
4	8	2	42	111	16	10	-0.5	37799.303	0	37	0	5					
4	8	3	42	112	16	10	0	37799.303	0	37	0	5					
4	8	4	42	112	18	10	0.50000000000000011	37799.303	0	37	0	5					
4	8	5	42	112	12	10	1	37799.303	0	37	0	5					
4	8	6	42	114	14	10	1.4999999999999998	37799.303	0	37	0	5					
4	8	7	42	115	14	10	2.0000000000000004	37799.303	0	37	0	5					
4	8	8	42	113	15	10	2.5	37799.303	0	37	0	5					
4	5	1	43	355	105	10	-1	38701.187	0	37	0	5					
4	5	2	43	370	89	10	-0.5	38701.187	0	37	0	5					
4	5	3	43	387	85	10	0	38701.187	0	37	0	5					
4	5	4	43	400	89	10	0.50000000000000011	38701.187	0	37	0	5					
4	5	5	43	404	103	10	1	38701.187	0	37	0	5					
4	5	6	43	411	102	10	1.4999999999999998	38701.187	0	37	0	5					
4	5	7	43	413	98	10	2.0000000000000004	38701.187	0	37	0	5					
4	5	8	43	413	99	10	2.5	38701.187	0	37	0	5					
4	6	1	43	480	167	10	-1	38699.174	0	37	0	5					
4	6	2	43	486	121	10	-0.5	38699.174	0	37	0	5					
4	6	3	43	483	89	10	0	38699.174	0	37	0	5					
4	6	4	43	489	87	10	0.50000000000000011	38699.174	0	37	0	5					
4	6	5	43	486	78	10	1	38699.174	0	37	0	5					
4	6	6	43	483	81	10	1.4999999999999998	38699.174	0	37	0	5					
4	6	7	43	493	81	10	2.0000000000000004	38699.174	0	37	0	5					
4	6	8	43	485	85	10	2.5	38699.174	0	37	0	5					
4	7	1	43	349	114	10	-1	38699.113	0	37	0	5					
4	7	2	43	348	85	10	-0.5	38699.113	0	37	0	5					
4	7	3	43	363	83	10	0	38699.113	0	37	0	5					
4	7	4	43	370	91	10	0.50000000000000011	38699.113	0	37	0	5					
4	7	5	43	351	79	10	1	38699.113	0	37	0	5					
4	7	6	43	351	83	10	1.4999999999999998	38699.113	0	37	0	5					
4	7	7	43	341	82	10	2.0000000000000004	38699.113	0	37	0	5					
4	7	8	43	329	86	10	2.5	38699.113	0	37	0	5					
4	8	1	43	108	13	10	-1	38697.926	0	37	0	5					
4	8	2	43	113	18	10	-0.5	38697.926	0	37	0	5					
4	8	3	43	111	14	10	0	38697.926	0	37	0	5					
4	8	4	43	112	20	10	0.50000000000000011	38697.926	0	37	0	5					
4	8	5	43	112	15	10	1	38697.926	0	37	0	5					
4	8	6	43	113	16	10	1.4999999999999998	38697.926	0	37	0	5					
4	8	7	43	115	16	10	2.0000000000000004	38697.926	0	37	0	5					
4	8	8	43	119	22	10	2.5	38697.926	0	37	0	5					
4	5	1	44	374	122	10	-1	39601.619999999995	0	37	0	5					
4	5	2	44	378	134	10	-0.5	39601.619999999995	0	37	0	5					
4	5	3	44	378	99	10	0	39601.619999999995	0	37	0	5					
4	5	4	44	390	91	10	0.50000000000000011	39601.619999999995	0	37	0	5					
4	5	5	44	401	99	10	1	39601.619999999995	0	37	0	5					
4	5	6	44	401	88	10	1.4999999999999998	39601.619999999995	0	37	0	5					
4	5	7	44	403	109	10	2.0000000000000004	39601.619999999995	0	37	0	5					
4	5	8	44	412	104	10	2.5	39601.619999999995	0	37	0	5					
4	6	1	44	474	134	10	-1	39599.984	0	37	0	5					
4	6	2	44	482	125	10	-0.5	39599.984	0	37	0	5					
4	6	3	44	482	104	10	0	39599.984	0	37	0	5					
4	6	4	44	493	85	10	0.50000000000000011	39599.984	0	37	0	5					
4	6	5	44	480	81	10	1	39599.984	0	37	0	5					
4	6	6	44	490	91	10	1.4999999999999998	39599.984	0	37	0	5					
4	6	7	44	503	107	10	2.0000000000000004	39599.984	0	37	0	5					
4	6	8	44	495	101	10	2.5	39599.984	0	37	0	5					
4	7	1	44	346	110	10	-1	39602.09	0	37	0	5					
4	7	2	44	359	92	10	-0.5	39602.09	0	37	0	5					
4	7	3	44	353	78	10	0	39602.09	0	37	0	5					
4	7	4	44	361	88	10	0.50000000000000011	39602.09	0	37	0	5					
4	7	5	44	350	81	10	1	39602.09	0	37	0	5					
4	7	6	44	340	70	10	1.4999999999999998	39602.09	0	37	0	5					
4	7	7	44	345	92	10	2.0000000000000004	39602.09	0	37	0	5					
4	7	8	44	339	87	10	2.5	39602.09	0	37	0	5					
4	8	1	44	118	20	10	-1	39600.81	0	37	0	5					
4	8	2	44	112	18	10	-0.5	39600.81	0	37	0	5					
4	8	3	44	110	20	10	0	39600.81	0	37	0	5					
4	8	4	44	115	16	10	0.50000000000000011	39600.81	0	37	0	5					
4	8	5	44	117	16	10	1	39600.81	0	37	0	5					
4	8	6	44	119	18	10	1.4999999999999998	39600.81	0	37	0	5					
4	8	7	44	118	19	10	2.0000000000000004	39600.81	0	37	0	5					
4	8	8	44	120	23	10	2.5	39600.81	0	37	0	5					
4	5	1	45	370	137	10	-1	40501.04	0	37	0	5					
4	5	2	45	371	109	10	-0.5	40501.04	0	37	0	5					
4	5	3	45	391	106	10	0	40501.04	0	37	0	5					
4	5	4	45	400	99	10	0.50000000000000011	40501.04	0	37	0	5					
4	5	5	45	395	90	10	1	40501.04	0	37	0	5					
4	5	6	45	393	88	10	1.4999999999999998	40501.04	0	37	0	5					
4	5	7	45	404	90	10	2.0000000000000004	40501.04	0	37	0	5					
4	5	8	45	401	98	10	2.5	40501.04	0	37	0	5					
4	6	1	45	472	147	10	-1	40499.153999999995	0	37	0	5					
4	6	2	45	476	111	10	-0.5	40499.153999999995	0	37	0	5					
4	6	3	45	486	90	10	0	40499.153999999995	0	37	0	5					
4	6	4	45	493	83	10	0.50000000000000011	40499.153999999995	0	37	0	5					
4	6	5	45	485	65	10	1	40499.153999999995	0	37	0	5					
4	6	6	45	495	84	10	1.4999999999999998	40499.153999999995	0	37	0	5					
4	6	7	45	496	97	10	2.0000000000000004	40499.153999999995	0	37	0	5					
4	6	8	45	499	109	10	2.5	40499.153999999995	0	37	0	5					
4	7	1	45	343	119	10	-1	40498.95	0	37	0	5					
4	7	2	45	350	91	10	-0.5	40498.95	0	37	0	5					
4	7	3	45	361	91	10	0	40498.95	0	37	0	5					
4	7	4	45	353	81	10	0.50000000000000011	40498.95	0	37	0	5					
4	7	5	45	346	74	10	1	40498.95	0	37	0	5					
4	7	6	45	346	86	10	1.4999999999999998	40498.95	0	37	0	5					
4	7	7	45	344	87	10	2.0000000000000004	40498.95	0	37	0	5					
4	7	8	45	334	81	10	2.5	40498.95	0	37	0	5					
4	8	1	45	111	20	10	-1	40497.466	0	37	0	5					
4	8	2	45	113	24	10	-0.5	40497.466	0	37	0	5					
4	8	3	45	110	22	10	0	40497.466	0	37	0	5					
4	8	4	45	116	18	10	0.50000000000000011	40497.466	0	37	0	5					
4	8	5	45	119	22	10	1	40497.466	0	37	0	5					
4	8	6	45	115	19	10	1.4999999999999998	40497.466	0	37	0	5					
4	8	7	45	114	21	10	2.0000000000000004	40497.466	0	37	0	5					
4	8	8	45	114	17	10	2.5	40497.466	0	37	0	5					
4	5	1	46	366	129	10	-1	41401.473999999995	0	37	0	5					
4	5	2	46	376	129	10	-0.5	41401.473999999995	0	37	0	5					
4	5	3	46	388	111	10	0	41401.473999999995	0	37	0	5					
4	5	4	46	396	97	10	0.50000000000000011	41401.473999999995	0	37	0	5					
4	5	5	46	392	77	10	1	41401.473999999995	0	37	0	5					
4	5	6	46	406	93	10	1.4999999999999998	41401.473999999995	0	37	0	5					
4	5	7	46	421	99	10	2.0000000000000004	41401.473999999995	0	37	0	5					
4	5	8	46	419	101	10	2.5	41401.473999999995	0	37	0	5					
4	6	1	46	473	145	10	-1	41399.634	0	37	0	5					
4	6	2	46	487	126	10	-0.5	41399.634	0	37	0	5					
4	6	3	46	489	88	10	0	41399.634	0	37	0	5					
4	6	4	46	489	91	10	0.50000000000000011	41399.634	0	37	0	5					
4	6	5	46	487	84	10	1	41399.634	0	37	0	5					
4	6	6	46	494	91	10	1.4999999999999998	41399.634	0	37	0	5					
4	6	7	46	503	98	10	2.0000000000000004	41399.634	0	37	0	5					
4	6	8	46	502	103	10	2.5	41399.634	0	37	0	5					
4	7	1	46	350	128	10	-1	41399.417	0	37	0	5					
4	7	2	46	360	111	10	-0.5	41399.417	0	37	0	5					
4	7	3	46	363	104	10	0	41399.417	0	37	0	5					
4	7	4	46	351	81	10	0.50000000000000011	41399.417	0	37	0	5					
4	7	5	46	344	76	10	1	41399.417	0	37	0	5					
4	7	6	46	355	92	10	1.4999999999999998	41399.417	0	37	0	5					
4	7	7	46	350	81	10	2.0000000000000004	41399.417	0	37	0	5					
4	7	8	46	338	80	10	2.5	41399.417	0	37	0	5					
4	8	1	46	110	20	10	-1	41398.04	0	37	0	5					
4	8	2	46	110	21	10	-0.5	41398.04	0	37	0	5					
4	8	3	46	114	19	10	0	41398.04	0	37	0	5					
4	8	4	46	116	21	10	0.50000000000000011	41398.04	0	37	0	5					
4	8	5	46	117	17	10	1	41398.04	0	37	0	5					
4	8	6	46	117	21	10	1.4999999999999998	41398.04	0	37	0	5					
4	8	7	46	117	17	10	2.0000000000000004	41398.04	0	37	0	5					
4	8	8	46	116	18	10	2.5	41398.04	0	37	0	5					
4	5	1	47	374	116	10	-1	42300.894	0	37	0	5					
4	5	2	47	397	104	10	-0.5	42300.894	0	37	0	5					
4	5	3	47	386	105	10	0	42300.894	0	37	0	5					
4	5	4	47	390	87	10	0.50000000000000011	42300.894	0	37	0	5					
4	5	5	47	392	88	10	1	42300.894	0	37	0	5					
4	5	6	47	405	91	10	1.4999999999999998	42300.894	0	37	0	5					
4	5	7	47	406	97	10	2.0000000000000004	42300.894	0	37	0	5					
4	5	8	47	406	97	10	2.5	42300.894	0	37	0	5					
4	6	1	47	460	150	10	-1	42299.037	0	37	0	5					
4	6	2	47	480	135	10	-0.5	42299.037	0	37	0	5					
4	6	3	47	481	115	10	0	42299.037	0	37	0	5					
4	6	4	47	493	97	10	0.50000000000000011	42299.037	0	37	0	5					
4	6	5	47	487	84	10	1	42299.037	0	37	0	5					
4	6	6	47	491	99	10	1.4999999999999998	42299.037	0	37	0	5					
4	6	7	47	492	87	10	2.0000000000000004	42299.037	0	37	0	5					
4	6	8	47	500	109	10	2.5	42299.037	0	37	0	5					
4	7	1	47	348	125	10	-1	42298.85	0	37	0	5					
4	7	2	47	348	91	10	-0.5	42298.85	0	37	0	5					
4	7	3	47	353	86	10	0	42298.85	0	37	0	5					
4	7	4	47	347	91	10	0.50000000000000011	42298.85	0	37	0	5					
4	7	5	47	331	84	10	1	42298.85	0	37	0	5					
4	7	6	47	341	93	10	1.4999999999999998	42298.85	0	37	0	5					
4	7	7	47	352	103	10	2.0000000000000004	42298.85	0	37	0	5					
4	7	8	47	342	105	10	2.5	42298.85	0	37	0	5					
4	8	1	47	107	24	10	-1	42297.43	0	37	0	5					
4	8	2	47	109	24	10	-0.5	42297.43	0	37	0	5					
4	8	3	47	112	18	10	0	42297.43	0	37	0	5					
4	8	4	47	112	17	10	0.50000000000000011	42297.43	0	37	0	5					
4	8	5	47	119	19	10	1	42297.43	0	37	0	5					
4	8	6	47	119	21	10	1.4999999999999998	42297.43	0	37	0	5					
4	8	7	47	120	20	10	2.0000000000000004	42297.43	0	37	0	5					
4	8	8	47	119	25	10	2.5	42297.43	0	37	0	5					
4	5	1	48	365	125	10	-1	43201.327	0	37	0	5					
4	5	2	48	377	104	10	-0.5	43201.327	0	37	0	5					
4	5	3	48	391	101	10	0	43201.327	0	37	0	5					
4	5	4	48	403	96	10	0.50000000000000011	43201.327	0	37	0	5					
4	5	5	48	400	85	10	1	43201.327	0	37	0	5					
4	5	6	48	406	82	10	1.4999999999999998	43201.327	0	37	0	5					
4	5	7	48	415	106	10	2.0000000000000004	43201.327	0	37	0	5					
4	5	8	48	407	97	10	2.5	43201.327	0	37	0	5					
4	6	1	48	471	149	10	-1	43199.484	0	37	0	5					
4	6	2	48	480	141	10	-0.5	43199.484	0	37	0	5					
4	6	3	48	484	115	10	0	43199.484	0	37	0	5					
4	6	4	48	486	99	10	0.50000000000000011	43199.484	0	37	0	5					
4	6	5	48	486	96	10	1	43199.484	0	37	0	5					
4	6	6	48	483	93	10	1.4999999999999998	43199.484	0	37	0	5					
4	6	7	48	492	91	10	2.0000000000000004	43199.484	0	37	0	5					
4	6	8	48	502	111	10	2.5	43199.484	0	37	0	5					
4	7	1	48	348	120	10	-1	43199.206999999995	0	37	0	5					
4	7	2	48	349	117	10	-0.5	43199.206999999995	0	37	0	5					
4	7	3	48	352	104	10	0	43199.206999999995	0	37	0	5					
4	7	4	48	352	92	10	0.50000000000000011	43199.206999999995	0	37	0	5					
4	7	5	48	348	98	10	1	43199.206999999995	0	37	0	5					
4	7	6	48	350	101	10	1.4999999999999998	43199.206999999995	0	37	0	5					
4	7	7	48	341	93	10	2.0000000000000004	43199.206999999995	0	37	0	5					
4	7	8	48	341	111	10	2.5	43199.206999999995	0	37	0	5					
4	8	1	48	107	19	10	-1	43197.723	0	37	0	5					
4	8	2	48	110	18	10	-0.5	43197.723	0	37	0	5					
4	8	3	48	109	21	10	0	43197.723	0	37	0	5					
4	8	4	48	113	20	10	0.50000000000000011	43197.723	0	37	0	5					
4	8	5	48	118	20	10	1	43197.723	0	37	0	5					
4	8	6	48	120	19	10	1.4999999999999998	43197.723	0	37	0	5					
4	8	7	48	119	18	10	2.0000000000000004	43197.723	0	37	0	5					
